x,y,value
241,276,0
242,276,0.00972860585898161
243,276,0
244,276,0
245,276,0
246,276,0
247,276,0
248,276,0
249,276,0
250,276,0
251,276,0
252,276,0
253,276,0
254,276,0
255,276,0
256,276,0
257,276,0
258,276,0
259,276,0
260,276,0
261,276,0
262,276,0
263,276,0
264,276,0
265,276,0
266,276,0
267,276,0
268,276,0
269,276,0
270,276,0
271,276,0
272,276,0
273,276,0
274,276,0
275,276,0
276,276,0
277,276,0
278,276,0
279,276,0
241,277,0
242,277,0
243,277,0.012244187295436859
244,277,0
245,277,0
246,277,0
247,277,0
248,277,0
249,277,0
250,277,0
251,277,0
252,277,0
253,277,0
254,277,0
255,277,0
256,277,0
257,277,0
258,277,0
259,277,0
260,277,0
261,277,0
262,277,0
263,277,0
264,277,0
265,277,0
266,277,0
267,277,0
268,277,0
269,277,0
270,277,0
271,277,0
272,277,0
273,277,0
274,277,0
275,277,0
276,277,0
277,277,0
278,277,0
279,277,0
241,278,0
242,278,0
243,278,0
244,278,0
245,278,0
246,278,0
247,278,0
248,278,0
249,278,0
250,278,0
251,278,0
252,278,0
253,278,0
254,278,0
255,278,0
256,278,0
257,278,0
258,278,0
259,278,0
260,278,0
261,278,0
262,278,0
263,278,0
264,278,0
265,278,0
266,278,0
267,278,0
268,278,0
269,278,0
270,278,0
271,278,0
272,278,0
273,278,0
274,278,0
275,278,0
276,278,0
277,278,0
278,278,0
279,278,0
241,279,0
242,279,0
243,279,0
244,279,0
245,279,0
246,279,0
247,279,0
248,279,0
249,279,0
250,279,0
251,279,0
252,279,0
253,279,0
254,279,0
255,279,0
256,279,0
257,279,0
258,279,0
259,279,0
260,279,0
261,279,0
262,279,0
263,279,0
264,279,0
265,279,0
266,279,0
267,279,0
268,279,0
269,279,0
270,279,0
271,279,0
272,279,0
273,279,0
274,279,0
275,279,0
276,279,0
277,279,0
278,279,0
279,279,0
241,280,0
242,280,0
243,280,0
244,280,0
245,280,0
246,280,0
247,280,0
248,280,0
249,280,0
250,280,0
251,280,0
252,280,0
253,280,0
254,280,0
255,280,0
256,280,0
257,280,0
258,280,0
259,280,0
260,280,0
261,280,0
262,280,0
263,280,0
264,280,0
265,280,0
266,280,0
267,280,0
268,280,0
269,280,0
270,280,0
271,280,0
272,280,0
273,280,0
274,280,0
275,280,0
276,280,0
277,280,0
278,280,0
279,280,0
241,281,0
242,281,0
243,281,0
244,281,0
245,281,0
246,281,0
247,281,0
248,281,0
249,281,0
250,281,0
251,281,0
252,281,0
253,281,0
254,281,0
255,281,0
256,281,0
257,281,0
258,281,0
259,281,0
260,281,0
261,281,0
262,281,0
263,281,0
264,281,0
265,281,0
266,281,0
267,281,0
268,281,0
269,281,0
270,281,0
271,281,0
272,281,0
273,281,0
274,281,0
275,281,0
276,281,0
277,281,0
278,281,0
279,281,0
241,282,0
242,282,0
243,282,0
244,282,0
245,282,0
246,282,0
247,282,0
248,282,0.008534526452422142
249,282,0
250,282,0
251,282,0
